        r(a.u)         P(1s)         Q(1s)         P(2s)         Q(2s)
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  4.174623E+00  1.162403E-03 -9.959013E-06 -3.941922E-01  9.052321E-04
  4.388661E+00  7.397092E-04 -6.323300E-06 -3.617611E-01  8.445054E-04
  4.613673E+00  4.592977E-04 -3.917704E-06 -3.289591E-01  7.792604E-04
  4.850221E+00  2.779181E-04 -2.365593E-06 -2.962843E-01  7.111161E-04
  5.098897E+00  1.636671E-04 -1.390276E-06 -2.642113E-01  6.416371E-04
  5.360323E+00  9.367644E-05 -7.941773E-07 -2.331778E-01  5.722934E-04
  5.635153E+00  5.203504E-05 -4.403121E-07 -2.035736E-01  5.044229E-04
  5.924073E+00  2.800895E-05 -2.365751E-07 -1.757304E-01  4.392011E-04
  6.227807E+00  1.458606E-05 -1.229836E-07 -1.499144E-01  3.776156E-04
  6.547113E+00  7.336476E-06 -6.175361E-08 -1.263214E-01  3.204500E-04
  6.882791E+00  3.557748E-06 -2.989813E-08 -1.050750E-01  2.682756E-04
  7.235679E+00  1.660314E-06 -1.393095E-08 -8.622813E-02  2.214524E-04
  7.606661E+00  7.441805E-07 -6.234732E-09 -6.976659E-02  1.801386E-04
  7.996662E+00  3.196979E-07 -2.674573E-09 -5.561622E-02  1.443078E-04
  8.406660E+00  1.313486E-07 -1.097339E-09 -4.365165E-02  1.137732E-04
  8.837679E+00  5.149126E-08 -4.296105E-10 -3.370678E-02  8.821605E-05
  9.290796E+00  1.921345E-08 -1.601020E-10 -2.558620E-02  6.721759E-05
  9.767146E+00  6.806438E-09 -5.664804E-11 -1.907661E-02  5.029159E-05
  1.026792E+01  2.282909E-09 -1.897798E-11 -1.395786E-02  3.691584E-05
  1.079437E+01  0.000000E+00  0.000000E+00 -1.001275E-02  2.656078E-05
  1.134780E+01  0.000000E+00  0.000000E+00 -7.035216E-03  1.871380E-05
  1.192962E+01  0.000000E+00  0.000000E+00 -4.836605E-03  1.289838E-05
  1.254126E+01  0.000000E+00  0.000000E+00 -3.249891E-03  8.687484E-06
  1.318427E+01  0.000000E+00  0.000000E+00 -2.131879E-03  5.711446E-06
  1.386024E+01  0.000000E+00  0.000000E+00 -1.363630E-03  3.660766E-06
  1.457087E+01  0.000000E+00  0.000000E+00 -8.494086E-04  2.284672E-06
  1.531793E+01  0.000000E+00  0.000000E+00 -5.145658E-04  1.386515E-06
  1.610330E+01  0.000000E+00  0.000000E+00 -3.027305E-04  8.170818E-07
  1.692894E+01  0.000000E+00  0.000000E+00 -1.727099E-04  4.668804E-07
  1.779690E+01  0.000000E+00  0.000000E+00 -9.539938E-05  2.582676E-07
  1.870937E+01  0.000000E+00  0.000000E+00 -5.093620E-05  1.380853E-07
  1.966862E+01  0.000000E+00  0.000000E+00 -2.624270E-05  7.123432E-08
  2.067705E+01  0.000000E+00  0.000000E+00 -1.302269E-05  3.539217E-08
  2.173718E+01  0.000000E+00  0.000000E+00 -6.212545E-06  1.690328E-08
  2.285167E+01  0.000000E+00  0.000000E+00 -2.843404E-06  7.744713E-09
  2.402330E+01  0.000000E+00  0.000000E+00 -1.245901E-06  3.396946E-09
  2.525500E+01  0.000000E+00  0.000000E+00 -5.214711E-07  1.423143E-09
  2.654986E+01  0.000000E+00  0.000000E+00 -2.079938E-07  5.681439E-10
  2.791110E+01  0.000000E+00  0.000000E+00 -7.886020E-08  2.155924E-10
  2.934213E+01  0.000000E+00  0.000000E+00 -2.834672E-08  7.755780E-11
  3.084653E+01  0.000000E+00  0.000000E+00 -9.633098E-09  2.637646E-11
  3.242807E+01  0.000000E+00  0.000000E+00 -3.085680E-09  8.454956E-12
