        r(a.u)         P(1s)         Q(1s)         P(2s)         Q(2s)        P(2p-)        Q(2p-)         P(2p)         Q(2p)         P(3s)         Q(3s)        P(3p-)        Q(3p-)         P(3p)         Q(3p)        P(3d-)        Q(3d-)         P(3d)         Q(3d)         P(4s)         Q(4s)        P(4p-)        Q(4p-)         P(4p)         Q(4p)        P(4d-)        Q(4d-)         P(4d)         Q(4d)         P(5s)         Q(5s)        P(5p-)        Q(5p-)         P(5p)         Q(5p)
  1.630118E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  8.222310E-05 -2.812041E-06 -1.332559E-04  3.703793E-06 -2.032924E-04  6.808827E-06  4.745738E-04 -9.828408E-06  5.279525E-04 -1.671035E-05 -1.262353E-01  1.835369E-03  1.735875E-01 -1.473656E-03  2.023925E-01 -2.968100E-03 -3.588120E-01  8.848932E-04 -3.701430E-01  5.007862E-03  8.745727E-01 -2.154441E-03 -7.723904E-01 -2.628469E-03 -7.348025E-01  2.045669E-03
  1.713696E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  3.953150E-05 -1.350972E-06 -6.695432E-05  1.873247E-06 -1.045557E-04  3.487013E-06  2.664392E-04 -5.590289E-06  2.981516E-04 -9.355148E-06 -9.503446E-02  1.389007E-03  1.354955E-01 -1.188436E-03  1.599322E-01 -2.339128E-03 -3.055435E-01  8.636241E-04 -3.161131E-01  4.218770E-03  8.639929E-01 -2.545541E-03 -7.872928E-01 -2.090898E-03 -7.575564E-01  2.471018E-03
  1.801559E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.827063E-05 -6.238589E-07 -3.241989E-05  9.125550E-07 -5.188149E-05  1.723043E-06  1.450501E-04 -3.080299E-06  1.633168E-04 -5.081236E-06 -7.021449E-02  1.030578E-03  1.040194E-01 -9.391212E-04  1.243568E-01 -1.812786E-03 -2.572206E-01  8.126822E-04 -2.669259E-01  3.513016E-03  8.418163E-01 -2.820769E-03 -7.919762E-01 -1.591807E-03 -7.702891E-01  2.804927E-03
  1.893927E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  8.101993E-06 -2.763865E-07 -1.510099E-05  4.274443E-07 -2.479494E-05  8.200724E-07  7.645665E-05 -1.641907E-06  8.664320E-05 -2.673630E-06 -5.087616E-02  7.492243E-04  7.849222E-02 -7.271225E-04  9.509339E-02 -1.380887E-03 -2.139990E-01  7.420288E-04 -2.227743E-01  2.890811E-03  8.093770E-01 -2.987659E-03 -7.868772E-01 -1.138706E-03 -7.732301E-01  3.049372E-03
  1.991031E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  3.440152E-06 -1.172370E-07 -6.753619E-06  1.921549E-07 -1.139213E-05  3.752593E-07  3.895884E-05 -8.453799E-07  4.444995E-05 -1.360727E-06 -3.612584E-02  5.333658E-04  5.818103E-02 -5.514994E-04  7.146840E-02 -1.033391E-03 -1.758831E-01  6.600158E-04 -1.836970E-01  2.350019E-03  7.682083E-01 -3.056553E-03 -7.726464E-01 -7.366610E-04 -7.668324E-01  3.208680E-03
  2.093113E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.395661E-06 -4.751218E-08 -2.894243E-06  8.274119E-08 -5.022261E-06  1.647776E-07  1.915882E-05 -4.197701E-07  2.201543E-05 -6.687517E-07 -2.511818E-02  3.715506E-04  4.233287E-02 -4.096302E-04  5.275646E-02 -7.593061E-04 -1.427450E-01  5.733886E-04 -1.495972E-01  1.886620E-03  7.199743E-01 -3.039803E-03 -7.501165E-01 -3.884714E-04 -7.517469E-01  3.289101E-03
  2.200429E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  5.397757E-07 -1.835516E-08 -1.185990E-06  3.405537E-08 -2.120113E-06  6.928973E-08  9.076995E-06 -2.006751E-07  1.050870E-05 -3.168326E-07 -1.708643E-02  2.530797E-04  3.021292E-02 -2.978236E-04  3.822337E-02 -5.474441E-04 -1.143469E-01  4.873597E-04 -1.202643E-01  1.495169E-03  6.664018E-01 -2.950996E-03 -7.202679E-01 -9.489507E-05 -7.287925E-01  3.298364E-03
  2.313248E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.985333E-07 -6.743496E-09 -4.636622E-07  1.336853E-08 -8.551580E-07  2.784248E-08  4.135452E-06 -9.219742E-08  4.825489E-06 -1.444345E-07 -1.136079E-02  1.684145E-04  2.113398E-02 -2.118428E-04  2.716104E-02 -3.870194E-04 -9.036543E-02  4.057348E-04 -9.539646E-02  1.169237E-03  6.092147E-01 -2.804236E-03 -6.841905E-01  1.450822E-04 -6.989231E-01  3.245239E-03
  2.431851E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.926778E-08 -2.350073E-09 -1.725307E-07  4.993415E-09 -3.288281E-07  1.066658E-08  1.808270E-06 -4.063138E-08  2.127477E-06 -6.323367E-08 -7.376229E-03  1.093933E-04  1.447689E-02 -1.473273E-04  1.891373E-02 -2.680831E-04 -7.041499E-02  3.310785E-04 -7.462523E-02  9.018113E-04  5.500734E-01 -2.613508E-03 -6.430457E-01  3.339534E-04 -6.631919E-01  3.139126E-03
  2.556534E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  2.286275E-08 -7.747685E-10 -6.095122E-08  1.770295E-09 -1.202472E-07  3.886605E-09  7.572985E-07 -1.714138E-08  8.987387E-07 -2.653231E-08 -4.671721E-03  6.928915E-05  9.702461E-03 -1.001052E-04  1.289577E-02 -1.818011E-04 -5.407125E-02  2.649015E-04 -5.753804E-02  6.856554E-04  4.905227E-01 -2.392132E-03 -5.980275E-01  4.753880E-04 -6.227154E-01  2.989676E-03
  2.687611E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  7.118157E-09 -2.409368E-10 -2.038862E-08  5.941231E-10 -4.171079E-08  1.343473E-09  3.031014E-07 -6.907851E-09  3.630028E-07 -1.064666E-08 -2.883070E-03  4.275102E-05  6.355993E-03 -6.640286E-05  8.601186E-03 -1.205963E-04 -4.089238E-02  2.078585E-04 -4.369996E-02  5.136055E-04  4.319477E-01 -2.152332E-03 -5.503261E-01  5.739309E-04 -5.786371E-01  2.806449E-03
  2.825407E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  2.084030E-09 -7.045849E-11 -6.439405E-09  1.882182E-10 -1.368681E-08  4.393536E-10  1.156710E-07 -2.653185E-09  1.398633E-07 -4.076345E-09 -1.731645E-03  2.566520E-05  4.065705E-03 -4.296260E-05  5.606430E-03 -7.817611E-05 -3.043761E-02  1.599426E-04 -3.267278E-02  3.788117E-04  3.755413E-01 -1.904919E-03 -5.010936E-01  6.347155E-04 -5.320937E-01  2.598628E-03
  2.970269E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -1.914406E-09  5.611610E-11 -4.236138E-09  1.355381E-10  4.198706E-08 -9.688873E-10  5.128201E-08 -1.485584E-09 -1.010990E-03  1.497397E-05  2.536693E-03 -2.708628E-05  3.567640E-03 -4.947435E-05 -2.228279E-02  1.206669E-04 -2.403110E-02  2.749178E-04  3.222823E-01 -1.659075E-03 -4.514136E-01  6.631980E-04 -4.841832E-01  2.374789E-03
  3.122558E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.445892E-08 -3.355430E-10  1.784765E-08 -5.140172E-10 -5.729887E-04  8.479415E-06  1.541983E-03 -1.662299E-05  2.213931E-03 -3.053417E-05 -1.603237E-02  8.922705E-05 -1.737511E-02  1.961836E-04  2.729248E-01 -1.422261E-03 -4.022752E-01  6.649195E-04 -4.359363E-01  2.142708E-03
  3.282655E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  4.710738E-09 -1.099025E-10  5.879886E-09 -1.683943E-10 -3.148102E-04  4.654126E-06  9.120971E-04 -9.919289E-06  1.338223E-03 -1.835674E-05 -1.132799E-02  6.463919E-05 -1.233988E-02  1.375546E-04  2.279983E-01 -1.200195E-03 -3.545524E-01  6.453006E-04 -3.882924E-01  1.909237E-03
  3.450960E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.828387E-09 -5.208157E-11 -1.674222E-04  2.472426E-06  5.243143E-04 -5.748277E-06  7.869325E-04 -1.073694E-05 -7.853640E-03  4.585083E-05 -8.601330E-03  9.468693E-05  1.878172E-01 -9.969337E-04 -3.089884E-01  6.094714E-04 -3.420804E-01  1.680223E-03
  3.627895E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -8.605165E-05  1.269266E-06  2.925081E-04 -3.230859E-06  4.495960E-04 -6.102101E-06 -5.337845E-03  3.182510E-05 -5.879104E-03  6.393424E-05  1.524989E-01 -8.150000E-04 -2.661864E-01  5.621380E-04 -2.980044E-01  1.460464E-03
  3.813901E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -4.267456E-05  6.286618E-07  1.581438E-04 -1.758820E-06  2.492195E-04 -3.365098E-06 -3.553266E-03  2.159950E-05 -3.936804E-03  4.230649E-05  1.219882E-01 -6.555715E-04 -2.266054E-01  5.074850E-04 -2.566346E-01  1.253723E-03
  4.009444E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -2.038373E-05  2.998922E-07  8.273160E-05 -9.259942E-07  1.338382E-04 -1.798062E-06 -2.314312E-03  1.432226E-05 -2.580095E-03  2.740861E-05  9.608592E-02 -5.186930E-04 -1.905618E-01  4.491136E-04 -2.184039E-01  1.062756E-03
  4.215013E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -9.360533E-06  1.375313E-07  4.181140E-05 -4.707597E-07  6.952569E-05 -9.294635E-07 -1.473291E-03  9.270014E-06 -1.653231E-03  1.736694E-05  7.448056E-02 -4.035070E-04 -1.582359E-01  3.900113E-04 -1.836091E-01  8.893893E-04
  4.431121E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -4.124508E-06  6.051800E-08  2.037896E-05 -2.307135E-07  3.487926E-05 -4.640605E-07 -9.156743E-04  5.850873E-06 -1.034565E-03  1.075075E-05  5.678016E-02 -3.084837E-04 -1.296826E-01  3.325512E-04 -1.524177E-01  7.346013E-04
  4.658309E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -1.740213E-06  2.549897E-08  9.562064E-06 -1.088089E-07  1.686928E-05 -2.234006E-07 -5.549638E-04  3.597230E-06 -6.315404E-04  6.494221E-06  4.254305E-02 -2.316399E-04 -1.048460E-01  2.785166E-04 -1.248773E-01  5.986344E-04
  4.897146E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -7.015253E-07  1.026532E-08  4.311002E-06 -4.929047E-08  7.851302E-06 -1.035075E-07 -3.275790E-04  2.151904E-06 -3.756021E-04  3.823433E-06  3.130579E-02 -1.707357E-04 -8.357605E-02  2.291455E-04 -1.009300E-01  4.811105E-04
  5.148228E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -2.695827E-07  3.939439E-09  1.863760E-06 -2.140473E-08  3.509670E-06 -4.606828E-08 -1.880706E-04  1.250977E-06 -2.173564E-04  2.191046E-06  2.260726E-02 -1.234428E-04 -6.564782E-02  1.851911E-04 -8.042827E-02  3.811527E-04
  5.412183E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -9.851121E-08  1.437634E-09  7.710195E-07 -8.891918E-09  1.503791E-06 -1.965591E-08 -1.048754E-04  7.057892E-07 -1.222185E-04  1.220459E-06  1.600806E-02 -8.748016E-05 -5.078036E-02  1.469925E-04 -6.315287E-02  2.975076E-04
  5.689672E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -3.414258E-08  4.976102E-10  3.045303E-07 -3.525788E-09  6.162719E-07 -8.022547E-09 -5.671981E-05  3.859142E-07 -6.667932E-05  6.598368E-07  1.110486E-02 -6.071552E-05 -3.865605E-02  1.145517E-04 -4.883129E-02  2.286609E-04
  5.981388E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -1.119244E-08  1.629144E-10  1.145657E-07 -1.331284E-09  2.410093E-07 -3.125162E-09 -2.970505E-05  2.041967E-07 -3.524281E-05  3.457204E-07  7.539856E-03 -4.123357E-05 -2.893837E-02  8.761066E-05 -3.715601E-02  1.729444E-04
  6.288060E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -3.460128E-09  5.030166E-11  4.094921E-08 -4.774798E-10  8.972790E-08 -1.159122E-09 -1.504005E-05  1.043907E-07 -1.801665E-05  1.752609E-07  5.005578E-03 -2.737471E-05 -2.128793E-02  6.572604E-05 -2.780165E-02  1.286306E-04
  6.610456E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.386894E-08 -1.622396E-10  3.172094E-08 -4.082949E-10 -7.349244E-06  5.147554E-08 -8.893292E-06  8.581738E-08  3.245836E-03 -1.774810E-05 -1.537595E-02  4.833710E-05 -2.044027E-02  9.401212E-05
  6.949381E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  4.438278E-09 -5.207743E-11  1.061974E-08 -1.362167E-10 -3.459553E-06  2.443967E-08 -4.231136E-06  4.051473E-08  2.053488E-03 -1.122497E-05 -1.089492E-02  3.482474E-05 -1.475434E-02  6.746521E-05
  7.305683E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  3.357214E-09 -4.291858E-11 -1.565844E-06  1.115138E-08 -1.936582E-06  1.840660E-08  1.266004E-03 -6.917434E-06 -7.566254E-03  2.455989E-05 -1.044697E-02  4.749657E-05
  7.680254E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -6.800634E-07  4.880194E-09 -8.510066E-07  8.031327E-09  7.596418E-04 -4.148549E-06 -5.145052E-03  1.694066E-05 -7.249291E-03  3.277450E-05
  8.074029E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -2.828109E-07  2.044128E-09 -3.582897E-07  3.358431E-09  4.430339E-04 -2.418081E-06 -3.422184E-03  1.141829E-05 -4.925026E-03  2.214527E-05
  8.487993E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -1.123596E-07  8.176643E-10 -1.442034E-07  1.342927E-09  2.507898E-04 -1.367939E-06 -2.224071E-03  7.512910E-06 -3.272487E-03  1.463694E-05
  8.923182E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -4.254582E-08  3.116126E-10 -5.535245E-08  5.122852E-10  1.375893E-04 -7.499762E-07 -1.410671E-03  4.820459E-06 -2.124353E-03  9.453012E-06
  9.380683E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -1.531588E-08  1.128609E-10 -2.021344E-08  1.859655E-10  7.304376E-05 -3.978687E-07 -8.721821E-04  3.012635E-06 -1.345707E-03  5.958531E-06
  9.861641E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -5.227630E-09  3.874449E-11 -7.003949E-09  6.407187E-11  3.746186E-05 -2.039072E-07 -5.249717E-04  1.831698E-06 -8.308401E-04  3.661229E-06
  1.036726E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -1.686992E-09  1.257157E-11 -2.296317E-09  2.089294E-11  1.852886E-05 -1.007801E-07 -3.072025E-04  1.082053E-06 -4.993055E-04  2.190144E-06
  1.089880E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  8.821979E-06 -4.794841E-08 -1.745237E-04  6.202022E-07 -2.916790E-04  1.273752E-06
  1.145759E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  4.035543E-06 -2.191765E-08 -9.611096E-05  3.444099E-07 -1.653905E-04  7.191827E-07
  1.204504E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.769993E-06 -9.606189E-09 -5.122626E-05  1.850146E-07 -9.089181E-05  3.936207E-07
  1.266260E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  7.427477E-07 -4.028224E-09 -2.638091E-05  9.598775E-08 -4.833434E-05  2.085006E-07
  1.331182E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  2.975259E-07 -1.612488E-09 -1.310393E-05  4.801279E-08 -2.482987E-05  1.067079E-07
  1.399433E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.134958E-07 -6.146932E-10 -6.266496E-06  2.311207E-08 -1.230021E-05  5.267158E-08
  1.471184E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  4.112469E-08 -2.225854E-10 -2.879475E-06  1.068629E-08 -5.864911E-06  2.502853E-08
  1.546613E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.411639E-08 -7.635580E-11 -1.268747E-06  4.736304E-09 -2.686388E-06  1.142666E-08
